                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x7e0a7bfa3010, 2000000 allocated for zone
Using /home/estudiante/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/estudiante/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding ../misc/OriginalWADs/DOOM2.WAD
===========================================================================
                         DOOM 2: Hell on Earth
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ......................................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Doom 1.9' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-07 10:35:27 Episode: 1 Map: 11
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-07 11:28:21	 111019	 1623	-848	88	 74.18	 -1	0 	0
2025-11-07 11:28:23	 111062	 1756	-838	88	 3.87	 7	0 	0
2025-11-07 11:28:24	 111097	 1985	-831	88	 309.38	 4	-3 	0
2025-11-07 11:28:25	 111132	 2143	-987	88	 353.32	 0	-2 	0
2025-11-07 11:28:26	 111167	 2220	-1008	80	 2.11	 1	0 	0
2025-11-07 11:28:27	 111202	 2326	-949	80	 60.12	 2	1 	0
2025-11-07 11:28:28	 111237	 2351	-809	80	 107.58	 -1	3 	0
2025-11-07 11:28:29	 111272	 2300	-665	80	 155.04	 -5	2 	0
2025-11-07 11:28:30	 111307	 2175	-614	80	 191.95	 -6	-1 	0
2025-11-07 11:28:31	 111342	 1920	-665	96	 191.95	 -9	-2 	0
2025-11-07 11:28:32	 111377	 1654	-667	96	 165.59	 -8	1 	0
2025-11-07 11:28:33	 111412	 1535	-638	96	 65.39	 -1	0 	0
2025-11-07 11:28:34	 111447	 1607	-639	96	 358.59	 6	-1 	0
2025-11-07 11:28:35	 111482	 1876	-645	96	 358.59	 8	-1 	0
2025-11-07 11:28:36	 111517	 2110	-651	80	 358.59	 1	-1 	0
2025-11-07 11:28:37	 111552	 2158	-652	80	 358.59	 2	-1 	0
2025-11-07 11:28:38	 111587	 2272	-652	80	 60.12	 1	1 	0
2025-11-07 11:28:39	 111622	 2320	-523	80	 104.06	 -1	4 	0
2025-11-07 11:28:40	 111657	 2312	-473	80	 28.48	 -1	0 	0
2025-11-07 11:28:41	 111714	 2325	-598	80	 275.98	 0	-8 	0
2025-11-07 11:28:42	 111749	 2351	-864	80	 281.25	 0	-3 	0
2025-11-07 11:28:43	 111784	 2351	-908	80	 321.68	 0	-2 	0
2025-11-07 11:28:44	 111819	 2488	-1005	80	 26.72	 5	1 	0
2025-11-07 11:28:45	 111854	 2632	-913	80	 56.60	 3	0 	0
2025-11-07 11:28:46	 111889	 2685	-721	80	 70.66	 1	7 	0
2025-11-07 11:28:47	 111924	 2732	-439	80	 100.55	 -1	8 	0
2025-11-07 11:28:48	 111959	 2661	-217	144	 126.91	 -5	5 	0
2025-11-07 11:28:49	 111994	 2517	-145	160	 155.04	 -3	0 	0
2025-11-07 11:28:50	 112029	 2368	-62	160	 100.55	 -3	5 	0
2025-11-07 11:28:51	 112064	 2338	-7	160	 17.93	 -1	0 	0
2025-11-07 11:28:54	 112143	 2280	-66	160	 75.94	 -2	-2 	0
2025-11-07 11:28:56	 112236	 2262	-80	160	 202.50	 -3	-2 	0
2025-11-07 11:28:57	 112271	 2044	-67	160	 140.98	 -7	4 	0
2025-11-07 11:28:58	 112306	 1867	56	160	 177.89	 -2	0 	0
2025-11-07 11:28:59	 112341	 1756	68	155	 177.89	 -7	0 	0
2025-11-07 11:29:00	 112376	 1629	73	96	 177.89	 -3	0 	0
2025-11-07 11:29:01	 112411	 1459	80	96	 137.46	 -2	0 	0
2025-11-07 11:29:02	 112448	 1443	79	96	 251.72	 -1	-2 	0
2025-11-07 11:29:03	 112483	 1400	-48	96	 235.90	 -1	0 	0
2025-11-07 11:29:04	 112518	 1276	-27	96	 162.07	 -8	2 	0
2025-11-07 11:29:05	 112553	 1038	-2	96	 172.62	 -5	0 	4
2025-11-07 11:29:06	 112588	 991	3	96	 82.97	 -1	0 	4
2025-11-07 11:29:08	 112663	 976	51	160	 126.91	 0	0 	4
2025-11-07 11:29:10	 112706	 943	56	160	 181.41	 -6	-1 	0
2025-11-07 11:29:11	 112741	 830	53	160	 181.41	 2	0 	0
2025-11-07 11:29:12	 112776	 906	55	160	 88.24	 0	0 	0
2025-11-07 11:29:14	 112864	 990	43	155	 351.56	 6	-1 	4
2025-11-07 11:29:15	 112899	 1051	23	96	 351.56	 5	-1 	0
2025-11-07 11:29:16	 112934	 1307	-16	96	 351.56	 8	-2 	0
2025-11-07 11:29:17	 112969	 1477	-41	96	 7.38	 0	-1 	0
2025-11-07 11:29:18	 113004	 1625	30	96	 9.14	 7	2 	0
2025-11-07 11:29:19	 113039	 1839	45	96	 353.32	 0	-1 	18
2025-11-07 11:29:22	 113149	 1876	38	160	 353.32	 1	-1 	0
2025-11-07 11:29:23	 113184	 2035	19	160	 353.32	 3	-1 	0
2025-11-07 11:29:24	 113219	 2007	1	160	 5.62	 -4	-1 	0
2025-11-07 11:29:25	 113254	 1939	-6	160	 261.91	 -1	-1 	0
2025-11-07 11:29:28	 113343	 2030	21	160	 15.82	 7	1 	0
2025-11-07 11:29:29	 113378	 2194	60	160	 356.48	 0	0 	0
2025-11-07 11:29:31	 113453	 2220	61	160	 356.48	 4	-1 	0
2025-11-07 11:29:32	 113488	 2224	61	160	 356.48	 -1	0 	0
2025-11-07 11:29:39	 113751	 2247	59	160	 356.48	 1	-1 	0
2025-11-07 11:29:41	 113819	 2262	57	160	 309.02	 1	-2 	0
2025-11-07 11:29:42	 113854	 2366	-71	160	 286.17	 0	-2 	0
2025-11-07 11:29:43	 113889	 2445	-129	160	 326.60	 5	-4 	0
2025-11-07 11:29:44	 113924	 2632	-214	144	 323.09	 3	-2 	0
2025-11-07 11:29:45	 113959	 2724	-313	114	 279.14	 2	-5 	0
2025-11-07 11:29:46	 113994	 2732	-515	80	 268.59	 -1	-8 	0
2025-11-07 11:29:47	 114029	 2729	-667	80	 305.51	 -1	-1 	0
2025-11-07 11:29:49	 114067	 2735	-662	80	 22.85	 0	1 	0
2025-11-07 11:29:50	 114102	 2735	-622	80	 296.72	 0	0 	0
2025-11-07 11:29:51	 114137	 2735	-758	80	 272.11	 0	-8 	0
2025-11-07 11:29:52	 114172	 2721	-935	80	 217.62	 -4	-4 	0
2025-11-07 11:29:53	 114207	 2579	-1002	80	 177.19	 -5	-1 	0
2025-11-07 11:29:54	 114242	 2516	-997	80	 157.85	 -4	1 	0
2025-11-07 11:29:55	 114277	 2343	-928	80	 185.98	 -2	0 	0
2025-11-07 11:29:56	 114312	 2192	-948	80	 189.49	 0	-1 	0
2025-11-07 11:29:57	 114347	 2139	-961	88	 170.16	 -2	-1 	0
2025-11-07 11:29:58	 114382	 2118	-965	88	 64.69	 -1	-1 	0
2025-11-07 11:30:00	 114469	 2082	-1131	88	 287.58	 -1	-3 	0
2025-11-07 11:30:01	 114509	 2164	-1152	88	 352.62	 5	0 	0
2025-11-07 11:30:02	 114544	 2353	-1110	88	 17.23	 7	2 	0
2025-11-07 11:30:03	 114579	 2581	-1082	88	 357.89	 7	-1 	0
2025-11-07 11:30:04	 114614	 2671	-1084	88	 243.63	 0	-1 	0
2025-11-07 11:30:06	 114664	 2507	-1139	88	 185.62	 -7	-2 	0
2025-11-07 11:30:07	 114699	 2264	-1138	88	 169.80	 -8	1 	0
2025-11-07 11:30:08	 114734	 2070	-1016	88	 97.73	 -3	7 	0
2025-11-07 11:30:09	 114769	 2016	-811	88	 127.62	 -3	4 	0
2025-11-07 11:30:10	 114804	 1894	-764	88	 189.14	 -7	-1 	0
2025-11-07 11:30:11	 114839	 1793	-773	88	 73.12	 -1	-1 	0
2025-11-07 11:30:12	 114874	 1882	-745	88	 8.09	 7	1 	0
2025-11-07 11:30:13	 114909	 2101	-860	88	 297.77	 4	-7 	0
2025-11-07 11:30:14	 114944	 2132	-968	88	 334.69	 0	-1 	0
2025-11-07 11:30:15	 114985	 2185	-996	80	 350.51	 3	-2 	0
2025-11-07 11:30:16	 115020	 2228	-971	80	 74.88	 1	5 	0
2025-11-07 11:30:17	 115055	 2295	-836	80	 99.49	 1	6 	0
2025-11-07 11:30:18	 115090	 2251	-602	80	 138.16	 -1	3 	0
2025-11-07 11:30:20	 115174	 2281	-589	80	 199.69	 1	0 	0
2025-11-07 11:30:21	 115209	 2177	-629	80	 183.87	 -8	-2 	0
2025-11-07 11:30:22	 115244	 1896	-663	96	 183.87	 -9	-1 	0
2025-11-07 11:30:23	 115279	 1606	-659	96	 175.08	 -9	0 	0
2025-11-07 11:30:24	 115314	 1497	-648	96	 73.12	 -1	0 	0
2025-11-07 11:30:25	 115355	 1563	-646	96	 1.05	 6	0 	0
2025-11-07 11:30:26	 115390	 1742	-612	96	 52.03	 3	3 	0
2025-11-07 11:30:27	 115425	 1785	-516	96	 83.67	 1	4 	16
2025-11-07 11:30:28	 115460	 1807	-351	96	 36.21	 0	0 	0
2025-11-07 11:30:32	 115573	 1786	-337	96	 164.53	 -5	1 	0
2025-11-07 11:30:33	 115608	 1585	-310	96	 185.62	 -8	-1 	0
2025-11-07 11:30:34	 115643	 1375	-202	96	 90.70	 -2	7 	0
2025-11-07 11:30:35	 115678	 1282	-33	96	 132.89	 -5	5 	0
2025-11-07 11:30:36	 115713	 1147	111	96	 113.55	 -1	0 	0
2025-11-07 11:30:38	 115788	 1154	29	96	 276.68	 0	-8 	0
2025-11-07 11:30:39	 115823	 1172	-121	96	 327.66	 0	-1 	0
2025-11-07 11:30:41	 115892	 1200	-130	96	 352.27	 5	-1 	0
2025-11-07 11:30:42	 115927	 1420	-247	96	 311.84	 5	-6 	6
2025-11-07 11:30:43	 115962	 1563	-359	96	 313.59	 0	-1 	0
2025-11-07 11:30:44	 116000	 1562	-375	96	 246.80	 -2	-3 	0
2025-11-07 11:30:45	 116035	 1602	-273	96	 246.80	 1	0 	0
2025-11-07 11:30:46	 116078	 1619	-273	96	 181.76	 -1	-1 	0
2025-11-07 11:30:47	 116113	 1445	-260	96	 153.63	 -8	2 	8
2025-11-07 11:30:48	 116148	 1221	-97	96	 127.27	 -6	6 	0
2025-11-07 11:30:49	 116183	 1080	79	96	 81.56	 -1	0 	0
2025-11-07 11:30:50	 116218	 1158	100	96	 14.77	 6	2 	0
2025-11-07 11:30:51	 116253	 1282	106	96	 350.16	 4	-1 	0
2025-11-07 11:30:52	 116288	 1520	27	96	 358.95	 7	-2 	0
2025-11-07 11:30:53	 116323	 1801	9	96	 358.95	 5	-1 	18
2025-11-07 11:30:55	 116382	 1727	10	96	 358.95	 -8	0 	0
2025-11-07 11:30:56	 116417	 1557	14	96	 286.88	 -1	0 	0
2025-11-07 11:30:57	 116452	 1522	-14	96	 227.11	 -4	-5 	0
2025-11-07 11:30:58	 116487	 1378	-48	96	 200.74	 -6	-1 	0
2025-11-07 11:30:59	 116522	 1211	-87	96	 258.75	 -2	-4 	0
2025-11-07 11:31:00	 116557	 1206	-158	96	 327.30	 3	-3 	0
2025-11-07 11:31:01	 116592	 1380	-270	96	 327.30	 2	-2 	0
2025-11-07 11:31:02	 116627	 1268	-198	96	 327.30	 -7	4 	0
2025-11-07 11:31:03	 116662	 1186	-141	96	 71.02	 -1	0 	0
2025-11-07 11:31:04	 116697	 1174	-33	96	 139.57	 -1	1 	0
2025-11-07 11:31:05	 116732	 1159	20	96	 109.69	 -2	5 	0
2025-11-07 11:31:06	 116782	 1141	111	96	 7.73	 3	0 	0
2025-11-07 11:31:09	 116892	 1262	105	96	 85.08	 -1	-5 	0
2025-11-07 11:31:10	 116927	 1252	17	96	 100.90	 -1	3 	0
2025-11-07 11:31:11	 116962	 1213	215	96	 67.50	 -1	2 	0
2025-11-07 11:31:12	 116997	 1252	239	96	 9.49	 4	0 	0
2025-11-07 11:31:13	 117032	 1169	218	96	 46.41	 -2	-1 	0
2025-11-07 11:31:14	 117070	 1150	215	96	 164.18	 -1	0 	0
2025-11-07 11:31:15	 117105	 1120	224	96	 92.11	 -1	0 	27
2025-11-07 11:31:17	 117157	 1227	239	96	 14.77	 5	0 	0
2025-11-07 11:31:18	 117192	 1449	239	96	 14.77	 6	0 	0
2025-11-07 11:31:19	 117227	 1596	250	96	 93.87	 0	2 	0
2025-11-07 11:31:20	 117262	 1584	343	96	 176.48	 -2	0 	0
2025-11-07 11:31:21	 117297	 1399	343	96	 176.48	 -8	0 	0
2025-11-07 11:31:22	 117332	 1194	345	96	 118.48	 -2	0 	0
2025-11-07 11:31:23	 117367	 1210	430	96	 78.05	 1	3 	0
2025-11-07 11:31:24	 117402	 1224	469	96	 188.79	 0	0 	0
2025-11-07 11:31:28	 117540	 1366	420	96	 339.61	 7	-3 	0
2025-11-07 11:31:29	 117577	 1583	408	96	 5.98	 -1	-1 	0
2025-11-07 11:31:30	 117612	 1502	400	96	 81.56	 -1	0 	0
2025-11-07 11:31:32	 117674	 1307	432	96	 164.18	 -8	2 	0
2025-11-07 11:31:33	 117709	 1168	419	96	 206.37	 0	-1 	0
2025-11-07 11:31:34	 117768	 1168	391	96	 257.34	 -1	-5 	0
2025-11-07 11:31:35	 117803	 1143	322	96	 171.21	 -5	0 	0
2025-11-07 11:31:36	 117838	 1053	333	96	 67.50	 -1	0 	0
2025-11-07 11:31:37	 117874	 1126	339	96	 4.22	 6	0 	28
2025-11-07 11:31:38	 117909	 1398	304	96	 336.09	 7	-3 	0
2025-11-07 11:31:39	 117944	 1506	296	96	 292.15	 1	-1 	0
2025-11-07 11:31:40	 117979	 1526	200	96	 197.23	 -4	-1 	0
2025-11-07 11:31:41	 118014	 1369	227	96	 216.56	 -2	0 	0
2025-11-07 11:31:43	 118075	 1351	227	96	 213.05	 -3	-2 	0
2025-11-07 11:31:44	 118110	 1199	189	96	 234.14	 -3	-1 	0
2025-11-07 11:31:45	 118145	 1168	140	96	 274.57	 0	-1 	0
2025-11-07 11:31:46	 118180	 1256	-38	96	 299.18	 3	-8 	0
2025-11-07 11:31:47	 118215	 1327	-165	96	 346.64	 0	-1 	0
2025-11-07 11:31:48	 118265	 1305	-133	96	 123.75	 -4	5 	0
2025-11-07 11:31:49	 118300	 1256	-27	96	 51.68	 2	3 	0
2025-11-07 11:31:50	 118335	 1362	111	96	 18.28	 0	0 	0
2025-11-07 11:31:52	 118375	 1525	51	96	 341.37	 7	-3 	0
2025-11-07 11:31:53	 118410	 1680	61	96	 34.10	 6	3 	0
2025-11-07 11:31:54	 118445	 1790	111	96	 300.94	 0	0 	0
2025-11-07 11:31:55	 118491	 1733	95	96	 195.47	 -7	-2 	0
2025-11-07 11:31:56	 118526	 1470	22	96	 195.47	 -8	-3 	0
2025-11-07 11:31:57	 118561	 1194	-26	96	 169.10	 -9	0 	0
2025-11-07 11:31:58	 118596	 1040	-5	96	 234.14	 -1	0 	0
2025-11-07 11:31:59	 118645	 1066	2	96	 11.25	 5	1 	0
2025-11-07 11:32:00	 118680	 1190	-24	96	 309.73	 4	-5 	0
2025-11-07 11:32:01	 118715	 1271	-117	96	 39.38	 0	-1 	0
2025-11-07 11:32:02	 118750	 1333	0	96	 63.98	 3	6 	0
2025-11-07 11:32:03	 118785	 1418	111	96	 4.22	 1	0 	0
2025-11-07 11:32:05	 118830	 1430	101	96	 278.09	 0	-4 	0
2025-11-07 11:32:06	 118865	 1458	-48	96	 278.09	 0	0 	0
2025-11-07 11:32:07	 118906	 1527	-48	96	 0.70	 6	0 	0
2025-11-07 11:32:08	 118941	 1660	-46	96	 2.46	 -4	-1 	0
2025-11-07 11:32:09	 118976	 1653	17	96	 65.74	 2	6 	0
2025-11-07 11:32:10	 119011	 1709	111	96	 137.81	 0	0 	0
2025-11-07 11:32:11	 119046	 1592	104	96	 183.52	 -8	-1 	0
2025-11-07 11:32:12	 119081	 1359	95	96	 174.73	 -7	0 	0
2025-11-07 11:32:13	 119116	 1189	109	96	 201.09	 -1	0 	0
2025-11-07 11:32:14	 119162	 1169	100	96	 222.19	 -4	-3 	0
2025-11-07 11:32:15	 119197	 1130	64	96	 209.88	 -1	-1 	0
2025-11-07 11:32:24	 119526	 1130	22	96	 281.95	 0	-6 	0
2025-11-07 11:32:25	 119561	 1229	-98	96	 332.93	 3	-3 	0
2025-11-07 11:32:26	 119596	 1379	-132	96	 355.78	 1	-2 	0
2025-11-07 11:32:28	 119643	 1388	-150	96	 236.25	 -2	-3 	0
2025-11-07 11:32:29	 119678	 1311	-232	96	 143.09	 -2	-1 	0
2025-11-07 11:32:30	 119713	 1263	-95	96	 60.47	 -1	1 	0
2025-11-07 11:32:31	 119748	 1358	26	96	 2.46	 1	1 	0
2025-11-07 11:32:32	 119783	 1553	25	96	 355.43	 3	-1 	0
2025-11-07 11:32:33	 119818	 1441	34	96	 32.34	 -2	0 	0
2025-11-07 11:32:34	 119853	 1493	111	96	 93.87	 0	0 	0
2025-11-07 11:32:35	 119888	 1465	109	96	 185.27	 -6	-1 	0
2025-11-07 11:32:36	 119923	 1201	85	96	 185.27	 -9	-1 	0
2025-11-07 11:32:37	 119958	 1038	71	96	 113.20	 -2	1 	4
2025-11-07 11:32:38	 119993	 976	75	96	 185.27	 -7	-1 	4
2025-11-07 11:32:39	 120040	 976	66	96	 185.27	 -1	-1 	4
2025-11-07 11:32:40	 120075	 918	53	160	 185.27	 -4	-1 	0
2025-11-07 11:32:41	 120110	 871	30	160	 278.44	 0	-5 	0
2025-11-07 11:32:42	 120145	 885	-87	160	 223.95	 0	-1 	0
2025-11-07 11:32:45	 120234	 919	-64	160	 39.38	 4	3 	0
2025-11-07 11:32:46	 120269	 1025	31	96	 39.38	 1	1 	4
2025-11-07 11:32:47	 120304	 1176	72	96	 313.24	 6	-4 	0
2025-11-07 11:32:48	 120339	 1183	44	96	 355.43	 -7	0 	0
2025-11-07 11:32:49	 120374	 1063	52	96	 355.43	 -1	0 	0
2025-11-07 11:32:51	 120447	 1083	32	96	 318.52	 1	-2 	0
2025-11-07 11:32:53	 120507	 1060	79	96	 355.43	 2	-1 	0
2025-11-07 11:32:54	 120542	 1166	71	96	 46.41	 0	-1 	0
2025-11-07 11:32:55	 120577	 1195	127	96	 69.26	 0	0 	0
2025-11-07 11:32:56	 120616	 1210	127	96	 116.72	 -1	0 	0
2025-11-07 11:32:57	 120651	 1166	216	96	 104.41	 -1	1 	0
2025-11-07 11:32:59	 120717	 1158	230	96	 290.39	 0	-2 	0
2025-11-07 11:33:00	 120752	 1224	54	96	 306.21	 0	-3 	0
2025-11-07 11:33:01	 120787	 1261	25	96	 351.91	 5	-1 	0
2025-11-07 11:33:02	 120822	 1349	12	96	 351.91	 1	-1 	0
2025-11-07 11:33:03	 120870	 1365	9	96	 295.66	 0	-2 	0
2025-11-07 11:33:04	 120905	 1419	-48	96	 276.33	 0	0 	0
2025-11-07 11:33:05	 120955	 1483	-32	96	 16.52	 6	1 	0
2025-11-07 11:33:06	 120990	 1579	-4	96	 16.52	 -6	-2 	0
2025-11-07 11:33:07	 121025	 1506	-25	96	 16.52	 1	0 	0
2025-11-07 11:33:08	 121060	 1715	37	96	 16.52	 7	2 	0
2025-11-07 11:33:09	 121095	 1839	84	96	 16.52	 0	1 	18
2025-11-07 11:33:10	 121130	 1839	104	96	 16.52	 0	0 	18
2025-11-07 11:33:14	 121262	 2034	71	160	 350.16	 7	-2 	0
2025-11-07 11:33:15	 121297	 2168	25	160	 295.66	 2	-5 	0
2025-11-07 11:33:16	 121332	 2335	-165	160	 332.58	 6	-5 	0
2025-11-07 11:33:17	 121367	 2550	-234	160	 318.52	 2	-1 	0
2025-11-07 11:33:18	 121402	 2689	-340	112	 271.05	 4	-7 	0
2025-11-07 11:33:19	 121437	 2735	-465	80	 279.84	 0	-3 	0
2025-11-07 11:33:20	 121472	 2735	-614	80	 316.76	 0	-2 	0
2025-11-07 11:33:21	 121507	 2735	-603	80	 16.52	 0	1 	0
2025-11-07 11:33:22	 121542	 2735	-574	80	 276.33	 0	0 	0
2025-11-07 11:33:23	 121581	 2729	-656	80	 204.26	 -1	-1 	0
2025-11-07 11:33:24	 121616	 2587	-655	80	 176.13	 -8	0 	0
2025-11-07 11:33:25	 121651	 2362	-642	80	 216.56	 -4	-2 	0
2025-11-07 11:33:26	 121686	 2300	-687	80	 264.02	 -1	-5 	0
2025-11-07 11:33:27	 121721	 2267	-815	80	 198.98	 -5	-3 	0
2025-11-07 11:33:28	 121756	 2256	-849	80	 133.95	 0	-1 	0
2025-11-07 11:33:31	 121861	 2309	-815	80	 7.38	 0	0 	0
2025-11-07 11:33:32	 121896	 2351	-860	80	 300.59	 0	-3 	0
2025-11-07 11:33:33	 121931	 2352	-996	80	 346.29	 1	-2 	0
2025-11-07 11:33:34	 121966	 2489	-1008	80	 9.14	 1	0 	0
2025-11-07 11:33:35	 122006	 2506	-1008	80	 95.27	 -1	0 	0
2025-11-07 11:33:36	 122041	 2489	-823	88	 72.42	 -1	2 	0
2025-11-07 11:33:37	 122076	 2486	-794	88	 309.38	 -1	0 	0
2025-11-07 11:33:39	 122147	 2472	-931	80	 232.03	 0	-3 	0
2025-11-07 11:33:40	 122182	 2360	-962	80	 182.81	 -8	-1 	0
2025-11-07 11:33:41	 122217	 2173	-975	80	 182.81	 -3	-1 	22
2025-11-07 11:33:42	 122252	 2077	-981	88	 237.30	 -1	-1 	0
2025-11-07 11:33:44	 122305	 2074	-994	88	 297.07	 1	-4 	0
2025-11-07 11:33:45	 122340	 2154	-1141	88	 358.59	 3	-2 	0
2025-11-07 11:33:46	 122375	 2337	-1152	88	 358.59	 7	-1 	0
2025-11-07 11:33:47	 122410	 2588	-1152	88	 342.77	 3	0 	0
2025-11-07 11:33:48	 122445	 2622	-1152	88	 219.73	 0	0 	0
2025-11-07 11:33:49	 122488	 2474	-1100	88	 166.99	 -8	2 	0
2025-11-07 11:33:50	 122523	 2191	-1069	88	 177.54	 -9	0 	0
2025-11-07 11:33:51	 122558	 2003	-941	88	 61.52	 1	6 	0
2025-11-07 11:33:52	 122593	 2076	-807	88	 135.35	 0	0 	0
2025-11-07 11:33:53	 122628	 1919	-770	88	 186.33	 -8	0 	0
2025-11-07 11:33:54	 122663	 1730	-781	88	 121.29	 -2	-1 	0
2025-11-07 11:33:55	 122704	 1730	-784	88	 337.15	 3	-1 	0
2025-11-07 11:33:56	 122739	 1951	-848	88	 358.24	 7	-1 	0
2025-11-07 11:33:57	 122774	 2139	-920	88	 352.97	 1	-2 	0
2025-11-07 11:33:58	 122809	 2238	-938	80	 12.30	 3	-1 	0
2025-11-07 11:33:59	 122844	 2313	-846	80	 80.86	 2	5 	0
2025-11-07 11:34:00	 122879	 2266	-682	80	 130.08	 -4	5 	0
2025-11-07 11:34:01	 122914	 2098	-644	80	 193.36	 -8	-3 	0
2025-11-07 11:34:02	 122949	 1830	-664	96	 149.41	 -5	-1 	0
2025-11-07 11:34:03	 122984	 1796	-575	96	 82.62	 0	7 	0
2025-11-07 11:34:04	 123019	 1807	-399	96	 82.62	 0	1 	12
2025-11-07 11:34:05	 123054	 1809	-311	96	 165.23	 0	0 	0
2025-11-07 11:34:07	 123117	 1805	-357	96	 265.43	 -1	-7 	0
2025-11-07 11:34:08	 123152	 1785	-619	96	 277.73	 -1	-6 	0
2025-11-07 11:34:09	 123187	 1831	-670	96	 2.11	 6	0 	0
2025-11-07 11:34:10	 123222	 2104	-662	80	 2.11	 8	0 	0
2025-11-07 11:34:11	 123257	 2271	-655	80	 56.60	 0	0 	0
2025-11-07 11:34:13	 123319	 2275	-682	80	 263.67	 -1	-6 	0
2025-11-07 11:34:14	 123354	 2256	-890	80	 247.85	 -1	-5 	0
2025-11-07 11:34:16	 123422	 2208	-1008	80	 168.75	 4	-1 	0
2025-11-07 11:34:17	 123457	 2369	-1008	80	 168.75	 5	-1 	0
2025-11-07 11:34:18	 123492	 2585	-1008	80	 168.75	 6	-1 	0
2025-11-07 11:34:20	 123554	 2735	-994	80	 61.52	 0	3 	0
2025-11-07 11:34:21	 123589	 2727	-831	80	 112.50	 -2	6 	0
2025-11-07 11:34:22	 123624	 2639	-620	80	 177.54	 -2	1 	0
2025-11-07 11:34:23	 123659	 2549	-687	80	 193.36	 -7	-5 	0
2025-11-07 11:34:24	 123694	 2391	-593	80	 140.62	 -1	0 	0
2025-11-07 11:34:25	 123729	 2261	-532	80	 140.62	 -6	5 	0
2025-11-07 11:34:26	 123766	 2192	-496	80	 226.76	 0	0 	0
2025-11-07 11:34:27	 123801	 2257	-465	80	 305.86	 0	0 	0
2025-11-07 11:34:28	 123836	 2351	-561	80	 275.98	 0	-4 	0
2025-11-07 11:34:29	 123871	 2351	-689	80	 235.55	 -3	-2 	0
2025-11-07 11:34:30	 123906	 2323	-898	80	 235.55	 -2	-8 	0
2025-11-07 11:34:31	 123941	 2297	-989	80	 112.50	 -1	-1 	0
2025-11-07 11:34:32	 123989	 2380	-994	80	 356.48	 7	-1 	0
2025-11-07 11:34:33	 124024	 2645	-959	80	 40.43	 6	4 	0
2025-11-07 11:34:34	 124059	 2726	-798	80	 86.13	 -1	3 	0
2025-11-07 11:34:35	 124094	 2721	-764	80	 93.16	 -1	2 	0
2025-11-07 11:34:36	 124129	 2716	-663	80	 10.55	 -1	0 	0
2025-11-07 11:34:37	 124173	 2735	-659	80	 0.00	 0	0 	0
2025-11-07 11:34:39	 124221	 2618	-659	80	 0.00	 -2	-1 	0
2025-11-07 11:34:40	 124256	 2735	-659	80	 0.00	 0	0 	0
2025-11-07 11:34:45	 124460	 2735	-659	80	 0.00	 0	0 	0
2025-11-07 11:34:46	 124495	 2724	-647	80	 33.40	 -4	-2 	0
2025-11-07 11:34:47	 124530	 2735	-626	80	 77.34	 0	0 	0
2025-11-07 11:34:48	 124565	 2731	-429	80	 91.41	 -1	8 	0
2025-11-07 11:34:49	 124600	 2647	-203	144	 128.32	 -3	2 	0
2025-11-07 11:34:51	 124639	 2551	-151	160	 154.69	 -3	0 	0
2025-11-07 11:34:52	 124674	 2472	-143	160	 131.84	 -5	1 	0
2025-11-07 11:34:53	 124709	 2372	-62	160	 66.80	 -1	0 	0
2025-11-07 11:34:54	 124744	 2453	78	184	 86.13	 1	5 	0
2025-11-07 11:34:55	 124779	 2479	111	184	 86.13	 0	0 	0
2025-11-07 11:34:56	 124814	 2439	111	184	 161.72	 -6	2 	0
2025-11-07 11:34:57	 124849	 2187	197	160	 161.72	 -8	2 	0
2025-11-07 11:34:58	 124884	 2053	241	160	 186.33	 -1	0 	0
2025-11-07 11:35:00	 124957	 2009	261	160	 154.69	 -6	2 	0
2025-11-07 11:35:01	 124992	 1895	315	160	 75.59	 -1	0 	0
2025-11-07 11:35:02	 125027	 1978	335	160	 40.43	 3	0 	0
2025-11-07 11:35:03	 125062	 2016	335	160	 154.69	 0	0 	0
2025-11-07 11:35:04	 125106	 1902	239	160	 198.63	 -6	-5 	0
2025-11-07 11:35:05	 125141	 1872	208	160	 89.65	 0	2 	0
2025-11-07 11:35:06	 125176	 1872	232	160	 31.64	 0	0 	0
2025-11-07 11:35:07	 125217	 2060	211	160	 352.97	 7	-1 	0
